#id	warrant0	warrant1	correctLabelW0orW1	reason	claim	debateTitle	debateInfo
2699263_426_APW9F8OTJ4KXO	interested parties can learn about other cultures And languages outside <unk> university	interested parties cannot easily learn about other cultures And languages outside <unk> university	1	I have broadened the scope <unk> my knowledge To include issues relating To North African West African And Carribbean peoples	Colleges need humanities programs	Do Colleges Need French Departments	With humanities programs being cut at many universities what do students stand To lose
11404549_402_AA7ASGQEOMKEZ	the risk <unk> vaccine injuries is much high than the risk <unk> disease	the risk <unk> vaccine injuries is much lower than the risk <unk> disease	0	Some are not willing To take the risk <unk> vaccine injuries	Vaccination should not be mandatory for all children	Making Vaccination Mandatory for All Children	Should parents no longer be allowed To get religious or philosophical exemptions from having their children immunized
8829168_82_AE861G0AY5RGT	sports is the best way To learn To condition yourself	sports is the worst way To learn To condition yourself	1	Campuses should focus more on teaching stretching And personal conditioning than sports	Drop sports program in undergraduate schools	Dropping the Ball	Should more undergraduate schools follow in the footsteps <unk> Spelman College And consider dropping intercollegiate sports programs
3637150_168_AE861G0AY5RGT	the republicans returned all <unk> the money	the republicans kept all <unk> the money	1	Due To A lack <unk> oversight billions <unk> taxpayer dollars were awarded To corporations linked To republicans	Privatization is A bad deal for cities And states	Is Privatization A Bad Deal for Cities And States	To save money New York is turning the clock back on outsourcing by replacing private contractors with city workers
4859942_157_AA7ASGQEOMKEZ	A legal mandate is not A superficial reason	A legal mandate is A superficial reason	1	I don't think people should be voting if they are voting for superficial reasons	Voting should not be mandatory	Should Voting Be Mandatory	Or are there already too many people casting ballots
13657334_419_A34QZDSTKZ3JO9	they have experience in criminal activity	they don't have enough experience in criminal activity	1	The CIA has historically been involved in war crimes And torture	We don't need the <abbv>	Do We Need the <abbv>	Would the security needs <unk> the United States be better served if the agency were dismantled
7326661_150_A1CF6U3GF7DZEJ	it matters A lot if the arts are accountable as they affect the real world	it does not matter if the arts are accountable as they do not affect the real world	0	Critics bring accountability And measurement To the arts	We need professional critics	Do We Need Professional Critics	Can professional criticism stay relevant in A media landscape overflowing with opinions
4966919_863_A34QZDSTKZ3JO9	the people have don't mental problems	the people have mental problems	0	These people have self induced problems that over rule any <unk> their intellect	Legislation should not protect obese	Should Legislation Protect the Obese	Should it be illegal for businesses To discriminate against unhealthy And heavily overweight applicants
6812570_755_AYFOAD75CRBKE	sports can be divided into groups	sports cannot be divided into groups	1	Allowing these drugs would create A larger gap between wealthier players And those who are less so	Doping should not be allowed	Should Doping Be Allowed	It A constant scandal in cycling baseball And at the olympics Testing doesn't eliminate the drugs Should we just accept them
8837139_0_AE861G0AY5RGT	the threat <unk> being dropped from athletic programs inspires students To improve in their academics	the threat <unk> being dropped from athletic programs doesn't inspire students To improve in their academics	1	Sports in college are extraneous And have inappropriate impact on academic issues	Drop sports program in undergraduate schools	Dropping the Ball	Should more undergraduate schools follow in the footsteps <unk> Spelman College And consider dropping intercollegiate sports programs
6539424_471_A1I4CYG5YDFTYM	there are not many other ways To show children they are loved	there are many other ways To show children they are loved	0	If you do not vacation with children it could lead them To believe that they are not loved by their parents	Parents should make vacation with kids	Are Family Vacations Worth It	Should parents soldier forth And try To create those irreplaceable family memories Or take A real break by zipping off without the kids
6102894_256_AB98SGS280TY5	banks often gain funds	banks often lose funds	0	Banks are making more money with services than though offering basic services To the community	Fees should be more regulated	Are Banks Making Too Much Money From Fees	Do the fees banks charge customers need To be more closely regulated or are they necessary for the health <unk> the banks And the economy
11967782_364_A104V8NZIQFN2F	my stock portfolio is not heavily invested in the prison system	my stock portfolio is heavily invested in the prison system	0	Ending the prohibition on marijuana would ensure that fewer citizens are unfairly jailed	Colorado didn't go too far with pot	Did Colorado Go Too Far With Pot	Was the move To legalize marijuana done too quickly Do changes need To be made To their approach
